"","Year","State","Median.AQI","Days.with.AQI"
"16600",2003,"Florida",39,365
"16601",2003,"Florida",37,365
"16602",2003,"Florida",43,365
"16603",2003,"Florida",32,363
"16604",2003,"Florida",38,365
"16605",2003,"Florida",36,365
"16606",2003,"Florida",48,365
"16607",2003,"Florida",27,364
"16608",2003,"Florida",45,365
"16609",2003,"Florida",32,352
"16610",2003,"Florida",38,365
"16611",2003,"Florida",39,365
"16612",2003,"Florida",52,365
"16613",2003,"Florida",39,365
"16614",2003,"Florida",20,365
"16615",2003,"Florida",38,364
"16616",2003,"Florida",39,362
"16617",2003,"Florida",37,364
"16618",2003,"Florida",35,365
"16619",2003,"Florida",34,365
"16620",2003,"Florida",36,358
"16621",2003,"Georgia",49,355
"16622",2003,"Georgia",32,121
"16623",2003,"Georgia",43,365
"16624",2003,"Georgia",19,52
"16625",2003,"Georgia",47,249
"16626",2003,"Georgia",55,113
"16627",2003,"Georgia",49,285
"16628",2003,"Georgia",40,49
"16629",2003,"Georgia",44,214
"16630",2003,"Georgia",58,365
"16631",2003,"Georgia",52,121
"16632",2003,"Georgia",41,263
"16633",2003,"Georgia",23,361
"16634",2003,"Georgia",60,365
"16635",2003,"Georgia",38,275
"16636",2003,"Georgia",46,309
"16637",2003,"Georgia",55,109
"16638",2003,"Georgia",44,305
"16639",2003,"Georgia",49,59
"16640",2003,"Georgia",46,52
"16641",2003,"Georgia",46,261
"16642",2003,"Georgia",47,315
"16643",2003,"Georgia",36,361
"16644",2003,"Georgia",46,325
"16645",2003,"Georgia",33,363
"16646",2003,"Georgia",39,210
"16647",2003,"Georgia",56,63
"16648",2003,"Georgia",52,61
"16649",2003,"Hawaii",31,365
"16650",2003,"Hawaii",24,365
"16651",2003,"Hawaii",14,61
"16652",2003,"Hawaii",20,348
"16653",2003,"Idaho",39,361
"16654",2003,"Idaho",30,365
"16655",2003,"Idaho",32,120
"16656",2003,"Idaho",25,58
"16657",2003,"Idaho",14,339
"16658",2003,"Idaho",22,116
"16659",2003,"Idaho",43,346
"16660",2003,"Idaho",42,365
"16661",2003,"Idaho",20,365
"16662",2003,"Idaho",8,110
"16663",2003,"Idaho",29,63
"16664",2003,"Idaho",28,364
"16665",2003,"Idaho",17,25
"16666",2003,"Idaho",23,61
"16667",2003,"Idaho",24,59
"16668",2003,"Idaho",19,355
"16669",2003,"Idaho",23,42
"16670",2003,"Idaho",26,41
"16671",2003,"Illinois",35,361
"16672",2003,"Illinois",42,365
"16673",2003,"Illinois",40,195
"16674",2003,"Illinois",64,365
"16675",2003,"Illinois",30,360
"16676",2003,"Illinois",42,214
"16677",2003,"Illinois",48,209
"16678",2003,"Illinois",47,214
"16679",2003,"Illinois",36,354
"16680",2003,"Illinois",31,364
"16681",2003,"Illinois",24,365
"16682",2003,"Illinois",33,365
"16683",2003,"Illinois",41,365
"16684",2003,"Illinois",37,365
"16685",2003,"Illinois",64,365
"16686",2003,"Illinois",33,363
"16687",2003,"Illinois",36,362
"16688",2003,"Illinois",44,365
"16689",2003,"Illinois",39,365
"16690",2003,"Illinois",33,365
"16691",2003,"Illinois",46,365
"16692",2003,"Illinois",39,365
"16693",2003,"Illinois",11,365
"16694",2003,"Illinois",10,365
"16695",2003,"Illinois",39,365
"16696",2003,"Illinois",34,365
"16697",2003,"Indiana",48,365
"16698",2003,"Indiana",50,183
"16699",2003,"Indiana",46,183
"16700",2003,"Indiana",46,296
"16701",2003,"Indiana",19,353
"16702",2003,"Indiana",48,233
"16703",2003,"Indiana",55,118
"16704",2003,"Indiana",49,241
"16705",2003,"Indiana",48,365
"16706",2003,"Indiana",41,365
"16707",2003,"Indiana",49,183
"16708",2003,"Indiana",50,183
"16709",2003,"Indiana",41,243
"16710",2003,"Indiana",48,117
"16711",2003,"Indiana",50,116
"16712",2003,"Indiana",41,363
"16713",2003,"Indiana",37,364
"16714",2003,"Indiana",61,365
"16715",2003,"Indiana",51,241
"16716",2003,"Indiana",63,365
"16717",2003,"Indiana",30,365
"16718",2003,"Indiana",44,365
"16719",2003,"Indiana",47,183
"16720",2003,"Indiana",49,183
"16721",2003,"Indiana",17,365
"16722",2003,"Indiana",50,365
"16723",2003,"Indiana",19,348
"16724",2003,"Indiana",49,117
"16725",2003,"Indiana",52,365
"16726",2003,"Indiana",49,365
"16727",2003,"Indiana",37,348
"16728",2003,"Indiana",61,364
"16729",2003,"Indiana",30,62
"16730",2003,"Iowa",40,117
"16731",2003,"Iowa",44,211
"16732",2003,"Iowa",37,365
"16733",2003,"Iowa",37,365
"16734",2003,"Iowa",45,214
"16735",2003,"Iowa",39,121
"16736",2003,"Iowa",21,115
"16737",2003,"Iowa",55,365
"16738",2003,"Iowa",40,264
"16739",2003,"Iowa",33,365
"16740",2003,"Iowa",28,362
"16741",2003,"Iowa",41,365
"16742",2003,"Iowa",40,122
"16743",2003,"Iowa",52,365
"16744",2003,"Iowa",38,362
"16745",2003,"Iowa",39,121
"16746",2003,"Kansas",32,119
"16747",2003,"Kansas",24,54
"16748",2003,"Kansas",46,285
"16749",2003,"Kansas",44,223
"16750",2003,"Kansas",21,58
"16751",2003,"Kansas",43,365
"16752",2003,"Kansas",43,122
"16753",2003,"Kansas",19,56
"16754",2003,"Kansas",43,364
"16755",2003,"Kansas",26,365
"16756",2003,"Kansas",45,365
"16757",2003,"Kentucky",44,265
"16758",2003,"Kentucky",40,237
"16759",2003,"Kentucky",45,364
"16760",2003,"Kentucky",37,362
"16761",2003,"Kentucky",44,356
"16762",2003,"Kentucky",45,283
"16763",2003,"Kentucky",49,283
"16764",2003,"Kentucky",44,365
"16765",2003,"Kentucky",41,363
"16766",2003,"Kentucky",43,365
"16767",2003,"Kentucky",39,362
"16768",2003,"Kentucky",43,364
"16769",2003,"Kentucky",46,282
"16770",2003,"Kentucky",45,322
"16771",2003,"Kentucky",64,365
"16772",2003,"Kentucky",43,244
"16773",2003,"Kentucky",41,365
"16774",2003,"Kentucky",45,116
"16775",2003,"Kentucky",18,59
"16776",2003,"Kentucky",41,365
"16777",2003,"Kentucky",39,340
"16778",2003,"Kentucky",43,245
"16779",2003,"Kentucky",43,265
"16780",2003,"Kentucky",35,360
"16781",2003,"Kentucky",42,265
"16782",2003,"Kentucky",44,245
"16783",2003,"Kentucky",43,362
"16784",2003,"Kentucky",44,362
"16785",2003,"Kentucky",40,355
"16786",2003,"Louisiana",32,330
"16787",2003,"Louisiana",48,365
"16788",2003,"Louisiana",41,362
"16789",2003,"Louisiana",51,365
"16790",2003,"Louisiana",54,365
"16791",2003,"Louisiana",43,365
"16792",2003,"Louisiana",46,365
"16793",2003,"Louisiana",41,362
"16794",2003,"Louisiana",43,362
"16795",2003,"Louisiana",45,365
"16796",2003,"Louisiana",47,365
"16797",2003,"Louisiana",42,364
"16798",2003,"Louisiana",36,341
"16799",2003,"Louisiana",41,69
"16800",2003,"Louisiana",40,362
"16801",2003,"Louisiana",32,364
"16802",2003,"Louisiana",32,357
"16803",2003,"Louisiana",33,362
"16804",2003,"Louisiana",42,121
"16805",2003,"Louisiana",40,120
"16806",2003,"Louisiana",54,365
"16807",2003,"Maine",18,56
"16808",2003,"Maine",34,365
"16809",2003,"Maine",37,365
"16810",2003,"Maine",39,365
"16811",2003,"Maine",35,287
"16812",2003,"Maine",38,203
"16813",2003,"Maine",19,363
"16814",2003,"Maine",37,354
"16815",2003,"Maine",16,120
"16816",2003,"Maine",33,358
"16817",2003,"Maryland",48,351
"16818",2003,"Maryland",55,365
"16819",2003,"Maryland",57,365
"16820",2003,"Maryland",42,213
"16821",2003,"Maryland",44,230
"16822",2003,"Maryland",44,203
"16823",2003,"Maryland",36,347
"16824",2003,"Maryland",41,214
"16825",2003,"Maryland",41,323
"16826",2003,"Maryland",44,214
"16827",2003,"Maryland",43,249
"16828",2003,"Maryland",39,353
"16829",2003,"Maryland",45,263
"16830",2003,"Massachusetts",42,231
"16831",2003,"Massachusetts",45,201
"16832",2003,"Massachusetts",42,362
"16833",2003,"Massachusetts",24,100
"16834",2003,"Massachusetts",38,365
"16835",2003,"Massachusetts",50,365
"16836",2003,"Massachusetts",38,365
"16837",2003,"Massachusetts",19,363
"16838",2003,"Massachusetts",40,197
"16839",2003,"Massachusetts",35,115
"16840",2003,"Massachusetts",58,365
"16841",2003,"Massachusetts",49,301
"16842",2003,"Michigan",47,355
"16843",2003,"Michigan",38,113
"16844",2003,"Michigan",44,183
"16845",2003,"Michigan",46,241
"16846",2003,"Michigan",49,100
"16847",2003,"Michigan",45,183
"16848",2003,"Michigan",34,365
"16849",2003,"Michigan",41,177
"16850",2003,"Michigan",45,242
"16851",2003,"Michigan",48,238
"16852",2003,"Michigan",50,365
"16853",2003,"Michigan",13,113
"16854",2003,"Michigan",46,180
"16855",2003,"Michigan",38,363
"16856",2003,"Michigan",43,183
"16857",2003,"Michigan",32,349
"16858",2003,"Michigan",51,119
"16859",2003,"Michigan",44,243
"16860",2003,"Michigan",31,363
"16861",2003,"Michigan",44,242
"16862",2003,"Michigan",37,358
"16863",2003,"Michigan",37,363
"16864",2003,"Michigan",33,333
"16865",2003,"Michigan",39,358
"16866",2003,"Michigan",65,363
"16867",2003,"Michigan",36,357
"16868",2003,"Minnesota",43,365
"16869",2003,"Minnesota",16,365
"16870",2003,"Minnesota",24,55
"16871",2003,"Minnesota",43,365
"16872",2003,"Minnesota",45,122
"16873",2003,"Minnesota",44,365
"16874",2003,"Minnesota",35,219
"16875",2003,"Minnesota",39,238
"16876",2003,"Minnesota",48,310
"16877",2003,"Minnesota",48,365
"16878",2003,"Minnesota",40,365
"16879",2003,"Minnesota",40,238
"16880",2003,"Minnesota",38,365
"16881",2003,"Minnesota",26,365
"16882",2003,"Minnesota",29,113
"16883",2003,"Minnesota",46,255
"16884",2003,"Mississippi",49,312
"16885",2003,"Mississippi",47,270
"16886",2003,"Mississippi",54,118
"16887",2003,"Mississippi",35,364
"16888",2003,"Mississippi",49,365
"16889",2003,"Mississippi",53,365
"16890",2003,"Mississippi",40,325
"16891",2003,"Mississippi",43,267
"16892",2003,"Mississippi",44,322
"16893",2003,"Mississippi",37,363
"16894",2003,"Missouri",45,115
"16895",2003,"Missouri",26,293
"16896",2003,"Missouri",44,321
"16897",2003,"Missouri",48,262
"16898",2003,"Missouri",44,365
"16899",2003,"Missouri",49,365
"16900",2003,"Missouri",37,365
"16901",2003,"Missouri",54,347
"16902",2003,"Missouri",32,338
"16903",2003,"Missouri",56,362
"16904",2003,"Missouri",39,365
"16905",2003,"Missouri",43,364
"16906",2003,"Missouri",55,365
"16907",2003,"Missouri",42,356
"16908",2003,"Missouri",61,365
"16909",2003,"Missouri",50,118
"16910",2003,"Missouri",34,121
"16911",2003,"Montana",18,365
"16912",2003,"Montana",10,106
"16913",2003,"Montana",38,365
"16914",2003,"Montana",8,354
"16915",2003,"Montana",21,358
"16916",2003,"Montana",18,346
"16917",2003,"Montana",23,354
"16918",2003,"Montana",24,364
"16919",2003,"Montana",8,107
"16920",2003,"Montana",17,340
"16921",2003,"Montana",14,119
"16922",2003,"Montana",20,363
"16923",2003,"Montana",21,123
"16924",2003,"Montana",15,107
"16925",2003,"Montana",20,365
"16926",2003,"Montana",55,365
"16927",2003,"Nebraska",25,352
"16928",2003,"Nebraska",47,365
"16929",2003,"Nebraska",33,111
"16930",2003,"Nebraska",32,365
"16931",2003,"Nebraska",34,89
"16932",2003,"Nebraska",23,107
"16933",2003,"Nebraska",17,115
"16934",2003,"Nebraska",33,86
"16935",2003,"Nevada",37,365
"16936",2003,"Nevada",68,365
"16937",2003,"Nevada",44,365
"16938",2003,"Nevada",16,353
"16939",2003,"Nevada",22,116
"16940",2003,"Nevada",45,365
"16941",2003,"Nevada",44,359
"16942",2003,"New Hampshire",39,209
"16943",2003,"New Hampshire",33,364
"16944",2003,"New Hampshire",45,245
"16945",2003,"New Hampshire",35,345
"16946",2003,"New Hampshire",41,365
"16947",2003,"New Hampshire",46,365
"16948",2003,"New Hampshire",38,363
"16949",2003,"New Jersey",38,365
"16950",2003,"New Jersey",42,365
"16951",2003,"New Jersey",47,365
"16952",2003,"New Jersey",36,358
"16953",2003,"New Jersey",45,354
"16954",2003,"New Jersey",40,365
"16955",2003,"New Jersey",46,365
"16956",2003,"New Jersey",33,359
"16957",2003,"New Jersey",41,365
"16958",2003,"New Jersey",41,365
"16959",2003,"New Jersey",31,364
"16960",2003,"New Jersey",40,365
"16961",2003,"New Jersey",44,265
"16962",2003,"New Jersey",42,253
"16963",2003,"New Jersey",57,365
"16964",2003,"New Jersey",44,110
"16965",2003,"New Mexico",63,365
"16966",2003,"New Mexico",10,91
"16967",2003,"New Mexico",32,123
"16968",2003,"New Mexico",64,365
"16969",2003,"New Mexico",36,365
"16970",2003,"New Mexico",26,118
"16971",2003,"New Mexico",15,116
"16972",2003,"New Mexico",13,112
"16973",2003,"New Mexico",16,58
"16974",2003,"New Mexico",11,98
"16975",2003,"New Mexico",49,365
"16976",2003,"New Mexico",49,364
"16977",2003,"New Mexico",13,362
"16978",2003,"New Mexico",15,102
"16979",2003,"New Mexico",17,363
"16980",2003,"New Mexico",47,167
"16981",2003,"New York",35,364
"16982",2003,"New York",55,364
"16983",2003,"New York",49,365
"16984",2003,"New York",35,343
"16985",2003,"New York",52,365
"16986",2003,"New York",43,365
"16987",2003,"New York",37,357
"16988",2003,"New York",41,221
"16989",2003,"New York",19,354
"16990",2003,"New York",38,365
"16991",2003,"New York",36,356
"16992",2003,"New York",50,364
"16993",2003,"New York",35,365
"16994",2003,"New York",38,236
"16995",2003,"New York",32,365
"16996",2003,"New York",43,252
"16997",2003,"New York",44,209
"16998",2003,"New York",31,363
"16999",2003,"New York",52,364
"17000",2003,"New York",42,254
"17001",2003,"New York",41,234
"17002",2003,"New York",24,96
"17003",2003,"New York",33,330
"17004",2003,"New York",40,365
"17005",2003,"New York",36,322
"17006",2003,"New York",37,206
"17007",2003,"New York",34,360
"17008",2003,"North Carolina",32,365
"17009",2003,"North Carolina",44,365
"17010",2003,"North Carolina",4,321
"17011",2003,"North Carolina",46,303
"17012",2003,"North Carolina",46,213
"17013",2003,"North Carolina",38,357
"17014",2003,"North Carolina",47,265
"17015",2003,"North Carolina",58,119
"17016",2003,"North Carolina",40,363
"17017",2003,"North Carolina",55,118
"17018",2003,"North Carolina",51,345
"17019",2003,"North Carolina",46,236
"17020",2003,"North Carolina",55,365
"17021",2003,"North Carolina",50,209
"17022",2003,"North Carolina",48,205
"17023",2003,"North Carolina",52,364
"17024",2003,"North Carolina",57,264
"17025",2003,"North Carolina",26,73
"17026",2003,"North Carolina",52,259
"17027",2003,"North Carolina",44,207
"17028",2003,"North Carolina",43,256
"17029",2003,"North Carolina",48,211
"17030",2003,"North Carolina",34,356
"17031",2003,"North Carolina",42,223
"17032",2003,"North Carolina",58,365
"17033",2003,"North Carolina",52,115
"17034",2003,"North Carolina",38,349
"17035",2003,"North Carolina",44,362
"17036",2003,"North Carolina",44,203
"17037",2003,"North Carolina",47,212
"17038",2003,"North Carolina",43,253
"17039",2003,"North Carolina",45,213
"17040",2003,"North Carolina",51,214
"17041",2003,"North Carolina",44,258
"17042",2003,"North Carolina",45,207
"17043",2003,"North Carolina",53,363
"17044",2003,"North Carolina",51,206
"17045",2003,"North Dakota",25,143
"17046",2003,"North Dakota",20,365
"17047",2003,"North Dakota",30,124
"17048",2003,"North Dakota",36,365
"17049",2003,"North Dakota",35,364
"17050",2003,"North Dakota",37,365
"17051",2003,"North Dakota",34,365
"17052",2003,"North Dakota",33,365
"17053",2003,"North Dakota",13,364
"17054",2003,"Ohio",24,365
"17055",2003,"Ohio",31,365
"17056",2003,"Ohio",36,365
"17057",2003,"Ohio",42,109
"17058",2003,"Ohio",29,363
"17059",2003,"Ohio",58,365
"17060",2003,"Ohio",44,354
"17061",2003,"Ohio",44,365
"17062",2003,"Ohio",48,213
"17063",2003,"Ohio",23,359
"17064",2003,"Ohio",63,365
"17065",2003,"Ohio",45,213
"17066",2003,"Ohio",36,348
"17067",2003,"Ohio",59,365
"17068",2003,"Ohio",19,360
"17069",2003,"Ohio",48,204
"17070",2003,"Ohio",44,248
"17071",2003,"Ohio",64,365
"17072",2003,"Ohio",23,40
"17073",2003,"Ohio",63,365
"17074",2003,"Ohio",44,214
"17075",2003,"Ohio",54,365
"17076",2003,"Ohio",41,365
"17077",2003,"Ohio",43,236
"17078",2003,"Ohio",38,364
"17079",2003,"Ohio",59,365
"17080",2003,"Ohio",47,212
"17081",2003,"Ohio",57,365
"17082",2003,"Ohio",45,212
"17083",2003,"Ohio",48,214
"17084",2003,"Ohio",57,365
"17085",2003,"Ohio",21,358
"17086",2003,"Ohio",39,358
"17087",2003,"Ohio",47,259
"17088",2003,"Ohio",44,245
"17089",2003,"Ohio",21,365
"17090",2003,"Ohio",46,365
"17091",2003,"Ohio",64,365
"17092",2003,"Ohio",54,362
"17093",2003,"Ohio",46,212
"17094",2003,"Ohio",43,247
"17095",2003,"Ohio",44,214
"17096",2003,"Oklahoma",42,363
"17097",2003,"Oklahoma",39,365
"17098",2003,"Oklahoma",49,277
"17099",2003,"Oklahoma",38,361
"17100",2003,"Oklahoma",43,362
"17101",2003,"Oklahoma",44,264
"17102",2003,"Oklahoma",42,365
"17103",2003,"Oklahoma",40,124
"17104",2003,"Oklahoma",43,225
"17105",2003,"Oklahoma",49,365
"17106",2003,"Oklahoma",47,123
"17107",2003,"Oklahoma",29,365
"17108",2003,"Oklahoma",52,365
"17109",2003,"Oklahoma",16,365
"17110",2003,"Oklahoma",42,363
"17111",2003,"Oklahoma",42,363
"17112",2003,"Oklahoma",59,365
"17113",2003,"Oregon",32,223
"17114",2003,"Oregon",30,172
"17115",2003,"Oregon",18,225
"17116",2003,"Oregon",23,60
"17117",2003,"Oregon",36,365
"17118",2003,"Oregon",24,243
"17119",2003,"Oregon",20,238
"17120",2003,"Oregon",20,93
"17121",2003,"Oregon",45,365
"17122",2003,"Oregon",26,111
"17123",2003,"Oregon",29,327
"17124",2003,"Oregon",26,365
"17125",2003,"Oregon",21,84
"17126",2003,"Oregon",21,129
"17127",2003,"Oregon",11,100
"17128",2003,"Oregon",23,52
"17129",2003,"Oregon",25,116
"17130",2003,"Pennsylvania",52,365
"17131",2003,"Pennsylvania",67,365
"17132",2003,"Pennsylvania",44,212
"17133",2003,"Pennsylvania",75,365
"17134",2003,"Pennsylvania",45,365
"17135",2003,"Pennsylvania",40,365
"17136",2003,"Pennsylvania",43,365
"17137",2003,"Pennsylvania",44,365
"17138",2003,"Pennsylvania",53,365
"17139",2003,"Pennsylvania",50,263
"17140",2003,"Pennsylvania",44,187
"17141",2003,"Pennsylvania",53,349
"17142",2003,"Pennsylvania",57,365
"17143",2003,"Pennsylvania",45,364
"17144",2003,"Pennsylvania",34,359
"17145",2003,"Pennsylvania",52,365
"17146",2003,"Pennsylvania",46,192
"17147",2003,"Pennsylvania",47,246
"17148",2003,"Pennsylvania",45,365
"17149",2003,"Pennsylvania",43,365
"17150",2003,"Pennsylvania",40,365
"17151",2003,"Pennsylvania",53,365
"17152",2003,"Pennsylvania",48,365
"17153",2003,"Pennsylvania",34,365
"17154",2003,"Pennsylvania",51,365
"17155",2003,"Pennsylvania",40,364
"17156",2003,"Pennsylvania",57,365
"17157",2003,"Pennsylvania",56,365
"17158",2003,"Pennsylvania",33,335
"17159",2003,"Pennsylvania",44,197
"17160",2003,"Pennsylvania",34,363
"17161",2003,"Pennsylvania",64,365
"17162",2003,"Pennsylvania",44,365
"17163",2003,"Pennsylvania",44,363
"17164",2003,"Puerto Rico",10,364
"17165",2003,"Puerto Rico",25,360
"17166",2003,"Puerto Rico",20,348
"17167",2003,"Puerto Rico",3,347
"17168",2003,"Puerto Rico",37,360
"17169",2003,"Puerto Rico",30,99
"17170",2003,"Puerto Rico",29,111
"17171",2003,"Puerto Rico",39,365
"17172",2003,"Rhode Island",39,228
"17173",2003,"Rhode Island",48,365
"17174",2003,"Rhode Island",43,182
"17175",2003,"South Carolina",28,339
"17176",2003,"South Carolina",47,221
"17177",2003,"South Carolina",36,364
